,Optimal Height,Optimal Value,Scenario
1223,[21. 21. 21. 27. 27. 27. 27.],33980034858.38026,3
1224,[20. 20. 20. 20. 29. 29. 29.],31338065038.3989,3
1225,[18. 18. 18. 18. 25. 25. 25.],17158264487.908335,3
1226,[17. 17. 17. 26. 26. 26. 26.],9895910933.018845,3
1227,[19. 19. 19. 19. 24. 24. 24.],25140872898.84614,3
1228,[20. 20. 20. 26. 26. 26. 26.],27632519331.88028,3
1229,[20. 20. 20. 23. 23. 23. 23.],27565640782.621788,3
1230,[14. 14. 14. 14. 14. 14. 26.],13238522118.478025,3
1231,[21. 21. 21. 24. 24. 24. 24.],32561727295.284218,3
1232,[22. 22. 22. 25. 25. 25. 25.],38949050776.295135,3
1233,[16. 16. 16. 16. 16. 30. 30.],13926953768.531275,3
1234,[21. 21. 21. 25. 25. 25. 25.],31915146346.015583,3
1235,[20. 20. 20. 26. 26. 26. 26.],25812525542.905045,3
1236,[19. 19. 19. 24. 24. 24. 24.],21115513066.004375,3
1237,[12. 12. 12. 12. 12. 12. 27.],10365326657.25698,3
1238,[18. 18. 18. 18. 27. 27. 27.],14983137318.506725,3
1239,[20. 20. 20. 25. 25. 25. 25.],28803455407.294815,3
1240,[19. 19. 19. 19. 19. 19. 27.],25497767270.432945,3
1241,[20. 20. 20. 20. 27. 27. 27.],26358038812.961796,3
1242,[22. 22. 22. 26. 26. 26. 26.],45197223141.05443,3
1243,[17. 17. 17. 17. 26. 26. 26.],12184891255.140581,3
1244,[18. 18. 18. 18. 24. 24. 24.],18857181400.829674,3
1245,[22. 22. 22. 25. 25. 25. 25.],39773585733.30187,3
1246,[20. 20. 20. 20. 28. 28. 28.],31299987036.810368,3
1247,[20. 20. 20. 20. 20. 20. 20.],30614612986.564556,3
1248,[19. 19. 19. 25. 25. 25. 25.],21152078517.818615,3
1249,[21. 21. 21. 26. 26. 26. 26.],33969017225.573483,3
1250,[22. 22. 22. 22. 32. 32. 32.],43399643273.84355,3
1251,[21. 21. 21. 22. 22. 22. 22.],31881997173.267994,3
1252,[20. 20. 20. 23. 23. 23. 23.],30022470509.740116,3
1253,[18. 18. 18. 18. 26. 26. 26.],16647200805.116152,3
1254,[20. 20. 20. 20. 32. 32. 32.],26671583006.29929,3
1255,[22. 22. 22. 23. 23. 23. 23.],40642712238.61095,3
1256,[18. 18. 18. 24. 24. 24. 24.],18263969639.81493,3
1257,[22. 22. 22. 24. 24. 24. 24.],41533515808.61445,3
1258,[20. 20. 20. 20. 27. 27. 27.],26962892746.455894,3
1259,[19. 19. 19. 19. 27. 27. 27.],23480566493.1123,3
1260,[17. 17. 17. 17. 26. 26. 26.],10493407310.138079,3
1261,[18. 18. 18. 18. 31. 31. 31.],19262714474.119473,3
1262,[18. 18. 18. 18. 29. 29. 29.],16208108762.630594,3
1263,[19. 19. 19. 27. 27. 27. 27.],22353733525.52591,3
1264,[20. 20. 20. 26. 26. 26. 26.],28225170115.51106,3
1265,[22. 22. 22. 22. 22. 22. 22.],42435352852.532684,3
1266,[17. 17. 17. 17. 25. 25. 25.],11017682247.389475,3
1267,[18. 18. 18. 18. 27. 27. 27.],15547127287.196104,3
1268,[18. 18. 18. 18. 24. 24. 24.],15433406208.1387,3
1269,[23. 23. 23. 26. 26. 26. 26.],51614970777.97645,3
1270,[19. 19. 19. 25. 25. 25. 25.],22309756976.474873,3
1271,[20. 20. 20. 26. 26. 26. 26.],25793999488.508427,3
1272,[19. 19. 19. 19. 26. 26. 26.],21711313007.535793,3
1273,[18. 18. 18. 27. 27. 27. 27.],19019065363.11538,3
1274,[21. 21. 21. 23. 23. 23. 23.],31887934738.50618,3
1275,[18. 18. 18. 18. 24. 24. 24.],17713566154.954758,3
1276,[20. 20. 20. 22. 22. 22. 22.],28755089336.828693,3
1277,[21. 21. 21. 27. 27. 27. 27.],31307191956.64957,3
1278,[13. 13. 13. 13. 13. 13. 31.],21148796848.204277,3
1279,[19. 19. 19. 25. 25. 25. 25.],24623727154.840546,3
1280,[20. 20. 20. 25. 25. 25. 25.],27575495560.06956,3
1281,[21. 21. 21. 22. 22. 22. 22.],34591231459.31656,3
1282,[19. 19. 19. 23. 23. 23. 23.],23404254524.861946,3
1283,[20. 20. 20. 20. 27. 27. 27.],28790765258.065514,3
1284,[22. 22. 22. 25. 25. 25. 25.],41552053105.14313,3
1285,[21. 21. 21. 21. 29. 29. 29.],32588953317.996777,3
1286,[21. 21. 21. 21. 21. 21. 21.],32551861730.891327,3
1287,[18. 18. 18. 18. 28. 28. 28.],19587580431.044525,3
1288,[21. 21. 21. 22. 22. 22. 22.],33221840013.69861,3
1289,[17. 17. 17. 17. 28. 28. 28.],12809228974.336264,3
1290,[22. 22. 22. 22. 22. 22. 22.],43332125156.18573,3
1291,[18. 18. 18. 18. 30. 30. 30.],19141201454.459576,3
1292,[18. 18. 18. 18. 27. 27. 27.],18348658057.707882,3
1293,[20. 20. 20. 27. 27. 27. 27.],26436233045.222424,3
1294,[19. 19. 19. 19. 26. 26. 26.],23463271487.9209,3
1295,[18. 18. 18. 18. 30. 30. 30.],20312167319.058544,3
1296,[19. 19. 19. 19. 28. 28. 28.],20680212199.403828,3
1297,[20. 20. 20. 20. 30. 30. 30.],28344191863.11365,3
1298,[18. 18. 18. 18. 30. 30. 30.],19166691936.378338,3
1299,[21. 21. 21. 26. 26. 26. 26.],31920076159.518215,3
1300,[19. 19. 19. 27. 27. 27. 27.],24142847832.703175,3
1301,[20. 20. 20. 26. 26. 26. 26.],28831512917.96623,3
1302,[20. 20. 20. 20. 28. 28. 28.],26412086935.16178,3
1303,[22. 22. 22. 22. 22. 22. 22.],38921606800.11691,3
1304,[21. 21. 21. 25. 25. 25. 25.],36016509521.94757,3
1305,[17. 17. 17. 17. 27. 27. 27.],12227797598.222134,3
1306,[19. 19. 19. 26. 26. 26. 26.],24073794557.65049,3
1307,[22. 22. 22. 22. 22. 22. 22.],40641911552.52893,3
1308,[18. 18. 18. 18. 28. 28. 28.],16707903183.104387,3
1309,[17. 17. 17. 17. 26. 26. 26.],13845910196.218966,3
1310,[19. 19. 19. 19. 26. 26. 26.],22878692455.163002,3
1311,[19. 19. 19. 19. 26. 26. 26.],22307933377.181652,3
1312,[18. 18. 18. 27. 27. 27. 27.],14954802103.94925,3
1313,[19. 19. 19. 26. 26. 26. 26.],19460049276.200237,3
1314,[18. 18. 18. 18. 22. 22. 22.],17112028040.875202,3
1315,[20. 20. 20. 20. 29. 29. 29.],30731615955.1204,3
1316,[21. 21. 21. 23. 23. 23. 23.],33911801436.56391,3
1317,[20. 20. 20. 26. 26. 26. 26.],26396975562.296417,3
1318,[19. 19. 19. 26. 26. 26. 26.],21771580842.20315,3
1319,[20. 20. 20. 28. 28. 28. 28.],27720760724.29656,3
1320,[19. 19. 19. 26. 26. 26. 26.],21770731894.821293,3
1321,[17. 17. 17. 17. 23. 23. 23.],13753848775.257114,3
1322,[21. 21. 21. 25. 25. 25. 25.],36726843881.425476,3
1323,[23. 23. 23. 23. 23. 23. 23.],47084586891.51256,3
1324,[20. 20. 20. 20. 28. 28. 28.],27618434365.596813,3
1325,[21. 21. 21. 24. 24. 24. 24.],33234792253.00378,3
1326,[20. 20. 20. 25. 25. 25. 25.],25197891420.74373,3
1327,[16. 16. 16. 16. 25. 25. 25.],7113617199.648931,3
1328,[18. 18. 18. 18. 24. 24. 24.],17705815017.595116,3
1329,[21. 21. 21. 22. 22. 22. 22.],35283272614.72791,3
1330,[20. 20. 20. 25. 25. 25. 25.],25758854924.308483,3
1331,[21. 21. 21. 26. 26. 26. 26.],37461574925.08982,3
1332,[20. 20. 20. 20. 27. 27. 27.],29396867921.20327,3
1333,[20. 20. 20. 20. 28. 28. 28.],28247940339.160427,3
1334,[16. 16. 16. 16. 16. 31. 31.],17225046825.39683,3
1335,[ 8. 25. 25. 25. 25. 28. 28.],11010578989.716906,3
1336,[20. 20. 20. 23. 23. 23. 23.],28171482641.8247,3
1337,[19. 19. 19. 24. 24. 24. 24.],23425036974.95348,3
1338,[24. 24. 24. 25. 25. 25. 25.],60464825966.05709,3
1339,[20. 20. 20. 20. 28. 28. 28.],28236367911.470966,3
1340,[19. 19. 19. 25. 25. 25. 25.],23454072975.142708,3
1341,[19. 19. 19. 24. 24. 24. 24.],21693583823.64623,3
1342,[23. 23. 23. 23. 23. 23. 23.],50398407692.79344,3
1343,[17. 17. 17. 17. 26. 26. 26.],12186105609.436842,3
1344,[20. 20. 20. 20. 31. 31. 31.],27141210354.09427,3
1345,[18. 18. 18. 18. 27. 27. 27.],15567931249.647257,3
1346,[17. 17. 17. 17. 24. 24. 24.],12647793411.220314,3
1347,[18. 18. 18. 18. 28. 28. 28.],19560404888.898487,3
1348,[20. 20. 20. 20. 20. 21. 30.],31917030986.958923,3
1349,[19. 19. 19. 19. 27. 27. 27.],22331948907.137676,3
1350,[19. 19. 19. 19. 27. 27. 27.],21784613270.866653,3
1351,[17. 17. 17. 17. 17. 31. 31.],19525046472.244766,3
1352,[19. 19. 19. 19. 27. 27. 27.],24071912956.274475,3
1353,[21. 21. 21. 21. 21. 21. 21.],31250779580.216328,3
1354,[18. 18. 18. 18. 25. 25. 25.],19435873735.70802,3
1355,[20. 20. 20. 29. 29. 29. 29.],27744321955.739204,3
1356,[20. 20. 20. 24. 24. 24. 24.],26360793003.361633,3
1357,[18. 18. 18. 18. 27. 27. 27.],16693571450.44638,3
1358,[21. 21. 21. 24. 24. 24. 24.],34628448214.993614,3
1359,[19. 19. 19. 19. 29. 29. 29.],25316792046.228123,3
1360,[19. 19. 19. 19. 25. 25. 25.],21111514968.674625,3
1361,[21. 21. 21. 23. 23. 23. 23.],35303723759.1292,3
1362,[23. 23. 23. 23. 23. 23. 23.],51603837202.68422,3
1363,[22. 22. 22. 24. 24. 24. 24.],41541859340.37411,3
1364,[20. 20. 20. 24. 24. 24. 24.],26961539463.727547,3
1365,[18. 18. 18. 18. 28. 28. 28.],18435921950.036552,3
1366,[20. 20. 20. 25. 25. 25. 25.],30048573699.76241,3
1367,[13. 13. 13. 13. 13. 13. 25.],13014148219.45811,3
1368,[18. 18. 18. 18. 26. 26. 26.],18319921072.677845,3
1369,[20. 20. 20. 25. 25. 25. 25.],26374514247.518467,3
1370,[20. 20. 20. 25. 25. 25. 25.],30673767894.720768,3
1371,[20. 20. 20. 20. 28. 28. 28.],27004642179.368008,3
1372,[20. 20. 20. 20. 30. 30. 30.],26519034863.679478,3
1373,[20. 20. 20. 26. 26. 26. 26.],29460627124.717415,3
1374,[17. 17. 17. 17. 22. 22. 22.],12048295681.151497,3
1375,[19. 19. 19. 26. 26. 26. 26.],22311624899.28649,3
1376,[19. 19. 19. 19. 27. 27. 27.],22911514921.70403,3
1377,[23. 23. 23. 28. 28. 28. 28.],47146835376.475266,3
1378,[19. 19. 19. 19. 28. 28. 28.],24667342325.62304,3
1379,[19. 19. 19. 27. 27. 27. 27.],24717112500.897644,3
1380,[20. 20. 20. 20. 29. 29. 29.],31951467440.040203,3
1381,[19. 19. 19. 19. 30. 30. 30.],21349474027.41752,3
1382,[18. 18. 18. 18. 25. 25. 25.],17734400627.86894,3
1383,[17. 17. 17. 17. 27. 27. 27.],12218784234.19941,3
1384,[21. 21. 21. 21. 21. 21. 21.],35283999476.74649,3
1385,[19. 19. 19. 19. 27. 27. 27.],22336927795.71732,3
1386,[17. 17. 17. 25. 25. 25. 25.],13243041704.573303,3
1387,[20. 20. 20. 25. 25. 25. 25.],28211149832.613472,3
1388,[21. 21. 21. 23. 23. 23. 23.],34595180539.538025,3
1389,[23. 23. 23. 25. 25. 25. 25.],51597675972.45836,3
1390,[17. 17. 17. 17. 24. 24. 24.],12636794911.909603,3
1391,[21. 21. 21. 22. 22. 22. 22.],32541740556.24151,3
1392,[18. 18. 18. 18. 30. 30. 30.],18578669136.18052,3
1393,[19. 19. 19. 19. 25. 25. 25.],23421206475.4203,3
1394,[15. 15. 15. 15. 15. 30. 30.],10053486678.39024,3
1395,[18. 18. 18. 18. 27. 27. 27.],19497008335.15961,3
1396,[19. 19. 19. 22. 22. 22. 22.],22242593142.359764,3
1397,[20. 20. 20. 24. 24. 24. 24.],29411705337.66558,3
1398,[19. 19. 19. 19. 25. 25. 25.],24004138643.733494,3
1399,[20. 20. 20. 28. 28. 28. 28.],28901324501.325344,3
1400,[23. 23. 23. 25. 25. 25. 25.],47091446433.42777,3
1401,[22. 22. 22. 22. 22. 22. 22.],43324510755.42638,3
1402,[23. 23. 23. 25. 25. 25. 25.],47096511116.29099,3
1403,[18. 18. 18. 18. 27. 27. 27.],14947882372.622992,3
1404,[21. 21. 21. 22. 22. 22. 22.],32542261515.020027,3
1405,[22. 22. 22. 23. 23. 23. 23.],39745366100.00591,3
1406,[19. 19. 19. 19. 26. 26. 26.],25778440514.492874,3
1407,[14. 14. 14. 14. 14. 14. 29.],17119958470.819315,3
1408,[14. 14. 14. 14. 14. 14. 27.],15301821212.478397,3
1409,[15. 15. 15. 15. 15. 33. 33.],17063897160.592026,3
1410,[20. 20. 20. 20. 27. 27. 27.],29408274008.091976,3
1411,[18. 18. 18. 18. 26. 26. 26.],19489490158.740368,3
1412,[18. 18. 18. 18. 26. 26. 26.],14925414337.076212,3
1413,[20. 20. 20. 25. 25. 25. 25.],25173831988.669834,3
1414,[19. 19. 19. 19. 25. 25. 25.],22290466105.059483,3
1415,[24. 24. 24. 24. 24. 24. 24.],61985442873.70853,3
1416,[18. 18. 18. 18. 26. 26. 26.],17781083798.674847,3
1417,[20. 20. 20. 27. 27. 27. 27.],27673170924.145035,3
1418,[21. 21. 21. 22. 22. 22. 22.],31250321369.37212,3
1419,[21. 21. 21. 23. 23. 23. 23.],34607565555.34361,3
1420,[21. 21. 21. 23. 23. 23. 23.],37417080036.21265,3
1421,[16. 16. 16. 16. 27. 27. 27.],6155826781.30009,3
1422,[20. 20. 20. 24. 24. 24. 24.],29398989017.732624,3
1423,[18. 18. 18. 18. 28. 28. 28.],18992234315.635754,3
1424,[17. 17. 17. 17. 29. 29. 29.],14652973341.824047,3
1425,[19. 19. 19. 25. 25. 25. 25.],22300814487.921204,3
1426,[21. 21. 21. 25. 25. 25. 25.],37434974220.055244,3
1427,[21. 21. 21. 26. 26. 26. 26.],31936618872.85778,3
1428,[20. 20. 20. 23. 23. 23. 23.],28771729087.80582,3
1429,[19. 19. 19. 19. 26. 26. 26.],21725271096.001556,3
1430,[20. 20. 20. 20. 30. 30. 30.],27090688855.42036,3
1431,[21. 21. 21. 24. 24. 24. 24.],33926785145.37897,3
1432,[20. 20. 20. 20. 20. 20. 30.],30993497346.122078,3
1433,[19. 19. 19. 19. 27. 27. 27.],25223193176.5793,3
1434,[20. 20. 20. 20. 27. 27. 27.],29418778463.874146,3
1435,[22. 22. 22. 27. 27. 27. 27.],38957469454.86747,3
1436,[20. 20. 20. 25. 25. 25. 25.],25763522065.487934,3
1437,[18. 18. 18. 18. 23. 23. 23.],16553981412.824892,3
1438,[12. 12. 12. 12. 12. 12. 24.],7039184496.654159,3
1439,[19. 19. 19. 21. 21. 21. 21.],21071364811.60744,3
1440,[22. 22. 22. 28. 28. 28. 28.],43413413254.256485,3
1441,[22. 22. 22. 24. 24. 24. 24.],38935980748.004036,3
1442,[21. 21. 21. 23. 23. 23. 23.],37422796282.0441,3
1443,[20. 20. 20. 24. 24. 24. 24.],28792553944.891853,3
1444,[23. 23. 23. 24. 24. 24. 24.],51592944584.25754,3
1445,[21. 21. 21. 24. 24. 24. 24.],31909404752.287212,3
1446,[23. 23. 23. 27. 27. 27. 27.],51628947991.05768,3
1447,[22. 22. 22. 25. 25. 25. 25.],42443888585.65535,3
1448,[18. 18. 18. 18. 18. 32. 32.],19174684670.492546,3
1449,[19. 19. 19. 19. 26. 26. 26.],23443951316.819775,3
1450,[20. 20. 20. 20. 26. 26. 26.],26351964478.37912,3
1451,[20. 20. 20. 27. 27. 27. 27.],25855302951.065174,3
1452,[21. 21. 21. 23. 23. 23. 23.],32546909292.848984,3
1453,[19. 19. 19. 19. 28. 28. 28.],22927936366.960022,3
1454,[13. 13. 13. 13. 13. 13. 25.],11698756270.572512,3
1455,[17. 17. 17. 17. 31. 31. 31.],14844014324.900625,3
1456,[19. 19. 19. 19. 31. 31. 31.],25525040974.47921,3
1457,[20. 20. 20. 20. 20. 20. 20.],27542405937.742607,3
1458,[19. 19. 19. 19. 26. 26. 26.],20559591828.549835,3
1459,[20. 20. 20. 27. 27. 27. 27.],29485164826.95974,3
1460,[18. 18. 18. 18. 24. 24. 24.],16583806978.109987,3
1461,[19. 19. 19. 19. 29. 29. 29.],22420328763.1178,3
1462,[20. 20. 20. 24. 24. 24. 24.],25165850409.22968,3
1463,[23. 23. 23. 23. 23. 23. 23.],55234823174.54295,3
1464,[17. 17. 17. 17. 23. 23. 23.],14311659767.114542,3
1465,[11. 11. 11. 11. 11. 11. 21.],137069568.6713586,3
1466,[21. 21. 21. 21. 21. 21. 21.],33227788015.26907,3
1467,[17. 17. 17. 17. 27. 27. 27.],14496687527.22835,3
1468,[19. 19. 19. 24. 24. 24. 24.],24598669318.798344,3
1469,[20. 20. 20. 26. 26. 26. 26.],28847505418.385216,3
1470,[20. 20. 20. 25. 25. 25. 25.],29411583084.51033,3
1471,[20. 20. 20. 20. 28. 28. 28.],27601745415.457718,3
1472,[18. 18. 18. 27. 27. 27. 27.],16681788928.260616,3
1473,[22. 22. 22. 24. 24. 24. 24.],43343158438.25552,3
1474,[ 8. 24. 24. 24. 24. 26. 26.],7326619483.262717,3
1475,[21. 21. 21. 21. 21. 21. 21.],31249955255.59015,3
1476,[22. 22. 22. 26. 26. 26. 26.],39797917870.72176,3
1477,[21. 21. 21. 25. 25. 25. 25.],33259026117.834026,3
1478,[15. 15. 15. 15. 15. 30. 30.],11776734492.64037,3
1479,[20. 20. 20. 26. 26. 26. 26.],28231263206.26693,3
1480,[17. 17. 17. 17. 23. 23. 23.],13768337971.33034,3
1481,[19. 19. 19. 19. 24. 24. 24.],24576050554.551197,3
1482,[18. 18. 18. 18. 23. 23. 23.],14852396965.711275,3
1483,[18. 18. 18. 18. 25. 25. 25.],17159898001.583612,3
1484,[22. 22. 22. 22. 22. 22. 22.],45171687711.79768,3
1485,[20. 20. 20. 20. 25. 25. 25.],26944066274.70868,3
1486,[19. 19. 19. 26. 26. 26. 26.],22918086025.495686,3
1487,[23. 23. 23. 25. 25. 25. 25.],52811948461.99619,3
1488,[20. 20. 20. 21. 21. 21. 21.],29368142179.074516,3
1489,[20. 20. 20. 23. 23. 23. 23.],30628453242.384594,3
1490,[19. 19. 19. 19. 25. 25. 25.],22272762086.653152,3
1491,[21. 21. 21. 21. 29. 29. 29.],35316131002.56935,3
1492,[18. 18. 18. 18. 27. 27. 27.],15541232244.261566,3
1493,[19. 19. 19. 19. 28. 28. 28.],23518575689.136536,3
1494,[21. 21. 21. 21. 30. 30. 30.],34646851967.9669,3
1495,[23. 23. 23. 23. 23. 23. 23.],51605919050.07156,3
1496,[23. 23. 23. 24. 24. 24. 24.],48115805759.651344,3
1497,[18. 18. 18. 18. 27. 27. 27.],16659226716.24128,3
1498,[21. 21. 21. 22. 22. 22. 22.],35287884358.21947,3
1499,[17. 17. 17. 25. 25. 25. 25.],13218581506.344069,3
